cell_id,dataset,celltype,leiden,leiden_named,n_proteins_identified,intensity_max,intensity_min_detected,intensity_median,dynamic_range_log10
[320] DCT_1cell_WISHDIA_P1_0324.htrms.PG.Quantity,dct758,DCT2,24,DCT2,709,161031.859375,52.49706268310547,219.00088500976562,3.4867768031661015
[571] DCT_1cell_WISHDIA_P2_0196.htrms.PG.Quantity,dct758,ProLIF,26,DCT1,920,22038.0390625,40.31584167480469,156.28173828125,2.7376972175116303
[358] DCT_1cell_WISHDIA_P1_0362.htrms.PG.Quantity,dct758,DCT1,18,DCT1,764,22786.755859375,45.442481994628906,209.16978454589844,2.700220455452191
[457] DCT_1cell_WISHDIA_P2_0082.htrms.PG.Quantity,dct758,DCT2,27,DCT1,668,59522.2421875,57.883026123046875,215.27626037597656,3.012128054662657
[435] DCT_1cell_WISHDIA_P2_0060.htrms.PG.Quantity,dct758,DCT1,17,DCT1,632,25785.80859375,40.894657135009766,176.18036651611328,2.7997141832296815
[337] DCT_1cell_WISHDIA_P1_0341.htrms.PG.Quantity,dct758,DCT1,4,DCT1,170,48190.49609375,105.88751220703125,391.8912048339844,2.658116652322902
[353] DCT_1cell_WISHDIA_P1_0357.htrms.PG.Quantity,dct758,DCT1,7,DCT2,775,25534.5078125,46.50967788696289,211.8177032470703,2.7395841593586994
[557] DCT_1cell_WISHDIA_P2_0182.htrms.PG.Quantity,dct758,DCT1,21,ProLIF,923,20533.50390625,38.373085021972656,170.1926727294922,2.728436349259007
[360] DCT_1cell_WISHDIA_P1_0364.htrms.PG.Quantity,dct758,DCT2,7,DCT2,791,101118.359375,46.416465759277344,200.894775390625,3.3381579453097454
[544] DCT_1cell_WISHDIA_P2_0169.htrms.PG.Quantity,dct758,ProLIF,29,ProLIF,863,24857.31640625,40.06380844116211,167.72860717773438,2.792702009753205
[498] DCT_1cell_WISHDIA_P2_0123.htrms.PG.Quantity,dct758,DCT2,26,DCT1,995,27845.2109375,31.929380416870117,156.939208984375,2.9405600209501697
[312] DCT_1cell_WISHDIA_P1_0316.htrms.PG.Quantity,,,,,15,13858.533203125,50.87858581542969,300.5389099121094,2.435182235204442
[252] DCT_1cell_WISHDIA_P1_0256.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,803,24779.076171875,37.2840461730957,187.27366638183594,2.822562073579554
[441] DCT_1cell_WISHDIA_P2_0066.htrms.PG.Quantity,dct758,ProLIF,26,DCT1,831,27061.671875,38.87491989135742,164.85238647460938,2.8426851167870724
[299] DCT_1cell_WISHDIA_P1_0303.htrms.PG.Quantity,dct758,DCT2,22,ProLIF,603,28306.931640625,60.766990661621094,249.18853759765625,2.6682250666180294
[513] DCT_1cell_WISHDIA_P2_0138.htrms.PG.Quantity,dct758,DCT1,15,DCT1,247,28601.396484375,93.74112701416016,450.54998779296875,2.4844570678225057
[290] DCT_1cell_WISHDIA_P1_0294.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,999,21456.75390625,37.22587203979492,156.91995239257812,2.7607191400132325
[696] DCT_1cell_WISHDIA_P2_0321.htrms.PG.Quantity,dct758,ProLIF,23,DCT2,1102,23706.6875,33.08037185668945,149.283935546875,2.855300492083523
[89] DCT_1cell_WISHDIA_P1_0093.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,1040,32733.228515625,30.859209060668945,142.09323120117188,3.0256040517285028
[636] DCT_1cell_WISHDIA_P2_0261.htrms.PG.Quantity,dct758,DCT1,28,ProLIF,838,24293.369140625,40.40369415283203,180.14051055908203,2.7790666744420527
[438] DCT_1cell_WISHDIA_P2_0063.htrms.PG.Quantity,dct758,DCT2,20,ProLIF,824,28497.08984375,40.361183166503906,170.63957977294922,2.8488366227488795
[352] DCT_1cell_WISHDIA_P1_0356.htrms.PG.Quantity,dct758,DCT2,7,DCT2,852,78988.375,41.28529739379883,177.9373321533203,3.2817677619977457
[79] DCT_1cell_WISHDIA_P1_0083.htrms.PG.Quantity,dct758,DCT2,12,DCT1,460,33674.4921875,57.328372955322266,277.8517608642578,2.7689314390923436
[465] DCT_1cell_WISHDIA_P2_0090.htrms.PG.Quantity,dct758,DCT2,22,ProLIF,683,38584.53515625,44.7905387878418,210.13189697265625,2.9352269858652127
[523] DCT_1cell_WISHDIA_P2_0148.htrms.PG.Quantity,dct758,DCT1,29,ProLIF,764,27271.513671875,41.110595703125,186.91848754882812,2.821755473727592
[389] DCT_1cell_WISHDIA_P2_0014.htrms.PG.Quantity,dct758,DCT1,14,DCT1,478,57251.90234375,56.02360534667969,240.20142364501953,3.009418867816598
[371] DCT_1cell_WISHDIA_P1_0380.htrms.PG.Quantity,dct758,ProLIF,21,ProLIF,875,36973.18359375,46.185787200927734,182.7504425048828,2.903378497083705
[218] DCT_1cell_WISHDIA_P1_0222.htrms.PG.Quantity,dct758,ProLIF,21,ProLIF,951,17164.72265625,39.663230895996094,168.9595489501953,2.636248702421768
[722] DCT_1cell_WISHDIA_P2_0347.htrms.PG.Quantity,dct758,DCT1,30,DCT1,766,39294.47265625,45.67200469970703,189.38762664794922,2.9346813900966415
[256] DCT_1cell_WISHDIA_P1_0260.htrms.PG.Quantity,,,,,14,31504.3203125,447.77398681640625,2351.730224609375,1.8473112545231274
[305] DCT_1cell_WISHDIA_P1_0309.htrms.PG.Quantity,dct758,DCT1,13,DCT1,590,23128.603515625,55.49068069458008,231.49424743652344,2.6199293589880837
[303] DCT_1cell_WISHDIA_P1_0307.htrms.PG.Quantity,dct758,DCT1,12,DCT1,559,36430.9140625,49.789249420166016,222.55853271484375,2.864334488681388
[136] DCT_1cell_WISHDIA_P1_0140.htrms.PG.Quantity,dct758,ProLIF,8,ProLIF,974,23394.36328125,38.54245376586914,165.14725494384766,2.7831718694874876
[81] DCT_1cell_WISHDIA_P1_0085.htrms.PG.Quantity,dct758,ProLIF,8,ProLIF,867,23883.251953125,39.33202362060547,167.93695068359375,2.783347168890591
[317] DCT_1cell_WISHDIA_P1_0321.htrms.PG.Quantity,dct758,DCT1,11,ProLIF,701,77422.78125,61.76714324951172,227.9822540283203,3.098111252834785
[738] DCT_1cell_WISHDIA_P2_0363.htrms.PG.Quantity,dct758,DCT1,22,ProLIF,683,25012.82421875,48.873626708984375,201.79025268554688,2.70908816363474
[169] DCT_1cell_WISHDIA_P1_0173.htrms.PG.Quantity,dct758,ProLIF,18,DCT1,743,26079.904296875,43.191627502441406,200.5289764404297,2.780906424377262
[430] DCT_1cell_WISHDIA_P2_0055.htrms.PG.Quantity,dct758,DCT1,15,DCT1,400,50518.01953125,58.06840133666992,263.13340759277344,2.939506446707482
[700] DCT_1cell_WISHDIA_P2_0325.htrms.PG.Quantity,dct758,DCT2,22,ProLIF,586,49994.23828125,50.0111198425293,206.97752380371094,2.999853376476686
[432] DCT_1cell_WISHDIA_P2_0057.htrms.PG.Quantity,dct758,DCT2,27,DCT1,751,27746.716796875,38.395484924316406,180.859619140625,2.8589314444854677
[427] DCT_1cell_WISHDIA_P2_0052.htrms.PG.Quantity,dct758,ProLIF,26,DCT1,1012,22753.94140625,37.08275604248047,147.7819595336914,2.787884631351158
[308] DCT_1cell_WISHDIA_P1_0312.htrms.PG.Quantity,dct758,ProLIF,18,DCT1,732,19767.046875,44.18297576904297,191.96814727783203,2.6506868294394224
[698] DCT_1cell_WISHDIA_P2_0323.htrms.PG.Quantity,dct758,DCT1,15,DCT1,343,48295.625,67.63542175292969,265.2965087890625,2.8537335882088484
[553] DCT_1cell_WISHDIA_P2_0178.htrms.PG.Quantity,dct758,DCT2,19,DCT1,500,32534.548828125,58.198360443115234,242.14484405517578,2.747434038613251
[107] DCT_1cell_WISHDIA_P1_0111.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,1097,18882.92578125,33.41031265258789,140.30946350097656,2.7521887463891135
[204] DCT_1cell_WISHDIA_P1_0208.htrms.PG.Quantity,dct758,ProLIF,7,DCT2,854,21076.353515625,42.244293212890625,181.98307037353516,2.6980274260736747
[499] DCT_1cell_WISHDIA_P2_0124.htrms.PG.Quantity,dct758,DCT1,26,DCT1,1007,20320.564453125,35.977779388427734,135.80943298339844,2.7519014129449766
[18] DCT_1cell_WISHDIA_P1_0021.htrms.PG.Quantity,dct758,DCT1,4,DCT1,153,49981.1796875,200.76202392578125,742.5040283203125,2.3961249371556357
[7] DCT_1cell_WISHDIA_P1_0010.htrms.PG.Quantity,dct758,ProLIF,2,ProLIF,751,28179.509765625,55.27806091308594,219.4767608642578,2.7073806333752373
[77] DCT_1cell_WISHDIA_P1_0081.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,729,25447.00390625,45.55667495727539,201.90882873535156,2.747084637738731
[71] DCT_1cell_WISHDIA_P1_0075.htrms.PG.Quantity,dct758,ProLIF,11,ProLIF,784,41866.71484375,47.21694564819336,182.39012145996094,2.947770994260211
[349] DCT_1cell_WISHDIA_P1_0353.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,811,18823.0546875,42.26478958129883,189.4801788330078,2.648711392868873
[462] DCT_1cell_WISHDIA_P2_0087.htrms.PG.Quantity,dct758,DCT1,3,DCT1,389,30916.216796875,75.76168060302734,282.3265686035156,2.610736744131653
[703] DCT_1cell_WISHDIA_P2_0328.htrms.PG.Quantity,dct758,DCT2,23,DCT2,1016,140495.953125,37.267520904541016,158.62814331054688,3.576333311164681
[613] DCT_1cell_WISHDIA_P2_0238.htrms.PG.Quantity,dct758,DCT1,19,DCT1,485,35269.234375,60.190467834472656,261.8451232910156,2.7678683131784627
[720] DCT_1cell_WISHDIA_P2_0345.htrms.PG.Quantity,dct758,DCT2,7,DCT2,852,33315.546875,45.0659065246582,177.15670776367188,2.8687988350558165
[643] DCT_1cell_WISHDIA_P2_0268.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,1202,23525.396484375,30.599517822265625,136.68368530273438,2.885822368469085
[135] DCT_1cell_WISHDIA_P1_0139.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,848,20555.94140625,40.82679748535156,187.57510375976562,2.7019920565240962
[262] DCT_1cell_WISHDIA_P1_0266.htrms.PG.Quantity,,,,,11,10998.4677734375,72.97270202636719,1421.3707275390625,2.1781717590569407
[476] DCT_1cell_WISHDIA_P2_0101.htrms.PG.Quantity,dct758,ProLIF,29,ProLIF,813,41843.39453125,40.983558654785156,167.99855041503906,3.0090172432340716
[258] DCT_1cell_WISHDIA_P1_0262.htrms.PG.Quantity,dct758,ProLIF,7,DCT2,783,31675.10546875,49.732303619384766,193.2146759033203,2.8040794932451214
[154] DCT_1cell_WISHDIA_P1_0158.htrms.PG.Quantity,dct758,DCT2,14,DCT1,536,21244.546875,57.76725387573242,220.18340301513672,2.565565749798927
[164] DCT_1cell_WISHDIA_P1_0168.htrms.PG.Quantity,dct758,ProLIF,9,ProLIF,807,26729.19140625,46.76731872558594,199.683349609375,2.75704334941344
[655] DCT_1cell_WISHDIA_P2_0280.htrms.PG.Quantity,dct758,DCT1,28,ProLIF,859,27910.5390625,43.6892204284668,173.57879638671875,2.805393929091553
[59] DCT_1cell_WISHDIA_P1_0063.htrms.PG.Quantity,dct758,ProLIF,0,ProLIF,571,24306.078125,78.60082244873047,435.60516357421875,2.490287799132653
[444] DCT_1cell_WISHDIA_P2_0069.htrms.PG.Quantity,dct758,ProLIF,26,DCT1,1063,19685.880859375,28.82665252685547,133.69818115234375,2.8343606391914027
[530] DCT_1cell_WISHDIA_P2_0155.htrms.PG.Quantity,dct758,DCT1,30,DCT1,831,34051.10546875,34.70655822753906,175.72654724121094,2.991719668057583
[365] DCT_1cell_WISHDIA_P1_0369.htrms.PG.Quantity,dct758,ProLIF,15,DCT1,347,22636.447265625,90.05926513671875,388.67236328125,2.400279867524067
[589] DCT_1cell_WISHDIA_P2_0214.htrms.PG.Quantity,dct758,DCT2,28,ProLIF,1010,22341.1328125,36.55906677246094,157.88778686523438,2.786110089188568
[697] DCT_1cell_WISHDIA_P2_0322.htrms.PG.Quantity,dct758,DCT1,17,DCT1,670,31350.3203125,47.01137161254883,197.81796264648438,2.8240390600331544
[239] DCT_1cell_WISHDIA_P1_0243.htrms.PG.Quantity,dct758,ProLIF,7,DCT2,769,26766.837890625,44.961524963378906,198.47119140625,2.774756035883875
[752] DCT_1cell_WISHDIA_P2_0377.htrms.PG.Quantity,dct758,DCT1,6,DCT1,686,24277.40625,51.64451599121094,231.1884994506836,2.672178074117415
[128] DCT_1cell_WISHDIA_P1_0132.htrms.PG.Quantity,dct758,DCT1,9,ProLIF,818,35810.21484375,39.335296630859375,181.2946319580078,2.959224497004315
[610] DCT_1cell_WISHDIA_P2_0235.htrms.PG.Quantity,dct758,ProLIF,21,ProLIF,970,26598.5703125,36.26537322998047,162.50341796875,2.865366142274765
[625] DCT_1cell_WISHDIA_P2_0250.htrms.PG.Quantity,dct758,DCT2,27,DCT1,677,32863.0546875,51.79206085205078,212.5947723388672,2.802444737202667
[248] DCT_1cell_WISHDIA_P1_0252.htrms.PG.Quantity,dct758,ProLIF,13,DCT1,575,18924.029296875,60.380653381347656,226.0296630859375,2.496115803492147
[561] DCT_1cell_WISHDIA_P2_0186.htrms.PG.Quantity,dct758,DCT2,19,DCT1,503,34054.5546875,57.84758758544922,252.74472045898438,2.769889953319886
[171] DCT_1cell_WISHDIA_P1_0175.htrms.PG.Quantity,dct758,DCT2,19,DCT1,431,27399.1796875,68.47516632080078,315.31396484375,2.6022044647439806
[666] DCT_1cell_WISHDIA_P2_0291.htrms.PG.Quantity,dct758,ProLIF,12,DCT1,572,41610.0625,55.05661392211914,249.14244079589844,2.8783888701115994
[688] DCT_1cell_WISHDIA_P2_0313.htrms.PG.Quantity,dct758,DCT1,15,DCT1,347,31379.83203125,77.50218963623047,345.8327331542969,2.6073366419664787
[325] DCT_1cell_WISHDIA_P1_0329.htrms.PG.Quantity,dct758,DCT1,13,DCT1,683,25249.3984375,45.353851318359375,228.12265014648438,2.745636863589945
[602] DCT_1cell_WISHDIA_P2_0227.htrms.PG.Quantity,dct758,DCT1,28,ProLIF,945,18366.701171875,36.05841064453125,157.72579956054688,2.707024579731387
[393] DCT_1cell_WISHDIA_P2_0018.htrms.PG.Quantity,dct758,DCT1,27,DCT1,641,37257.75,57.27081298828125,214.766845703125,2.8132832760683066
[624] DCT_1cell_WISHDIA_P2_0249.htrms.PG.Quantity,dct758,DCT2,4,DCT1,187,1184524.125,132.32763671875,570.846923828125,3.9518933539858168
[336] DCT_1cell_WISHDIA_P1_0340.htrms.PG.Quantity,dct758,DCT1,20,ProLIF,687,19950.69140625,53.66694259643555,211.35130310058594,2.5702510968336396
[72] DCT_1cell_WISHDIA_P1_0076.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,669,20642.884765625,50.727378845214844,206.9950408935547,2.609527965926775
[268] DCT_1cell_WISHDIA_P1_0272.htrms.PG.Quantity,dct758,ProLIF,22,ProLIF,643,33852.22265625,52.983848571777344,220.50961303710938,2.80544368787398
[73] DCT_1cell_WISHDIA_P1_0077.htrms.PG.Quantity,dct758,ProLIF,11,ProLIF,836,42566.390625,44.065757751464844,175.0663833618164,2.984965583549531
[210] DCT_1cell_WISHDIA_P1_0214.htrms.PG.Quantity,dct758,DCT2,5,DCT1,443,23561.580078125,60.563350677490234,290.4378967285156,2.5899945170190346
[115] DCT_1cell_WISHDIA_P1_0119.htrms.PG.Quantity,dct758,ProLIF,11,ProLIF,708,42455.9140625,57.10070037841797,219.19217681884766,2.871296760349494
[326] DCT_1cell_WISHDIA_P1_0330.htrms.PG.Quantity,dct758,ProLIF,20,ProLIF,790,20604.625,42.256072998046875,194.55652618408203,2.688075580746749
[494] DCT_1cell_WISHDIA_P2_0119.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,868,21941.36328125,36.20764923095703,160.2965850830078,2.78246327875289
[495] DCT_1cell_WISHDIA_P2_0120.htrms.PG.Quantity,dct758,DCT1,26,DCT1,903,31898.330078125,33.05319595336914,153.5059051513672,2.9845544894240534
[531] DCT_1cell_WISHDIA_P2_0156.htrms.PG.Quantity,dct758,DCT1,22,ProLIF,667,37876.375,42.04384994506836,214.22311401367188,2.954665930273806
[598] DCT_1cell_WISHDIA_P2_0223.htrms.PG.Quantity,dct758,DCT1,21,ProLIF,940,26443.02734375,36.5255126953125,173.29331970214844,2.8597148534072683
[637] DCT_1cell_WISHDIA_P2_0262.htrms.PG.Quantity,dct758,ProLIF,30,DCT1,747,19645.21484375,50.662513732910156,208.40853881835938,2.588570048227164
[327] DCT_1cell_WISHDIA_P1_0331.htrms.PG.Quantity,dct758,ProLIF,13,DCT1,545,29049.404296875,64.23009490966797,261.20819091796875,2.6553986671849303
[54] DCT_1cell_WISHDIA_P1_0057.htrms.PG.Quantity,,,,,27,35639.00390625,58.26255798339844,236.6337127685547,2.786536009049198
[168] DCT_1cell_WISHDIA_P1_0172.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,903,29163.033203125,39.86482620239258,182.84329223632812,2.864242817258017
[425] DCT_1cell_WISHDIA_P2_0050.htrms.PG.Quantity,dct758,DCT1,12,DCT1,412,35078.703125,56.145660400390625,263.58518981933594,2.795727334444915
[718] DCT_1cell_WISHDIA_P2_0343.htrms.PG.Quantity,dct758,DCT2,28,ProLIF,928,18125.16796875,40.144466400146484,164.3822250366211,2.65465635028426
[149] DCT_1cell_WISHDIA_P1_0153.htrms.PG.Quantity,dct758,DCT2,3,DCT1,279,18746.55078125,71.39700317382812,343.30206298828125,2.4192413895940614
[448] DCT_1cell_WISHDIA_P2_0073.htrms.PG.Quantity,dct758,ProLIF,23,DCT2,1171,24006.076171875,25.970592498779297,122.91493225097656,2.9658393219603325
[461] DCT_1cell_WISHDIA_P2_0086.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,876,29950.55859375,39.08393859863281,159.18336486816406,2.8844066042916734
[80] DCT_1cell_WISHDIA_P1_0084.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,678,23997.08203125,49.25685501098633,211.8501739501953,2.6876917568711405
[651] DCT_1cell_WISHDIA_P2_0276.htrms.PG.Quantity,dct758,DCT1,22,ProLIF,671,34319.44140625,52.20329666137695,213.0929718017578,2.8178422807663024
[269] DCT_1cell_WISHDIA_P1_0273.htrms.PG.Quantity,dct758,ProLIF,21,ProLIF,851,18395.201171875,46.61137390136719,183.0254364013672,2.596212637442652
[596] DCT_1cell_WISHDIA_P2_0221.htrms.PG.Quantity,dct758,DCT2,15,DCT1,375,45941.37109375,66.42078399658203,314.8828125,2.839899954840933
[335] DCT_1cell_WISHDIA_P1_0339.htrms.PG.Quantity,dct758,ProLIF,13,DCT1,658,27243.80078125,59.256412506103516,226.1980972290039,2.6625323409276103
[570] DCT_1cell_WISHDIA_P2_0195.htrms.PG.Quantity,dct758,DCT1,5,DCT1,445,37399.83984375,56.44807815551758,241.9754638671875,2.821220582016697
[243] DCT_1cell_WISHDIA_P1_0247.htrms.PG.Quantity,dct758,ProLIF,7,DCT2,768,18879.701171875,42.16476821899414,179.19239044189453,2.6510453986586637
[185] DCT_1cell_WISHDIA_P1_0189.htrms.PG.Quantity,dct758,DCT1,6,DCT1,689,27088.287109375,51.065147399902344,223.1337890625,2.7246569540468344
[486] DCT_1cell_WISHDIA_P2_0111.htrms.PG.Quantity,dct758,DCT2,14,DCT1,547,49125.1328125,61.701446533203125,247.53866577148438,2.901008391740067
[556] DCT_1cell_WISHDIA_P2_0181.htrms.PG.Quantity,dct758,ProLIF,22,ProLIF,619,32875.74609375,51.64315414428711,204.19036865234375,2.8038628583765233
[681] DCT_1cell_WISHDIA_P2_0306.htrms.PG.Quantity,dct758,DCT1,28,ProLIF,897,27867.0703125,40.10004806518555,201.0453643798828,2.8419464202056153
[454] DCT_1cell_WISHDIA_P2_0079.htrms.PG.Quantity,dct758,DCT2,27,DCT1,739,39098.13671875,40.510963439941406,178.53302001953125,2.9845834891382994
[514] DCT_1cell_WISHDIA_P2_0139.htrms.PG.Quantity,,,,,8,970.814208984375,150.45863342285156,361.2637023925781,0.8097190111907099
[152] DCT_1cell_WISHDIA_P1_0156.htrms.PG.Quantity,dct758,ProLIF,16,DCT2,850,33505.0390625,46.85216522216797,212.59735107421875,2.854380462465296
[245] DCT_1cell_WISHDIA_P1_0249.htrms.PG.Quantity,dct758,DCT2,13,DCT1,535,30303.904296875,56.09281539916992,265.3623962402344,2.7325913471979244
[323] DCT_1cell_WISHDIA_P1_0327.htrms.PG.Quantity,dct758,DCT2,12,DCT1,463,24952.8671875,63.88874816894531,255.39466857910156,2.5916960763723655
[533] DCT_1cell_WISHDIA_P2_0158.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,975,24162.875,33.08021926879883,150.2165985107422,2.8635802276327853
[518] DCT_1cell_WISHDIA_P2_0143.htrms.PG.Quantity,dct758,DCT2,24,DCT2,592,168984.796875,70.21890258789062,406.33990478515625,3.3813935961843398
[120] DCT_1cell_WISHDIA_P1_0124.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,607,20310.365234375,58.5150032043457,243.91262817382812,2.5404505000947464
[475] DCT_1cell_WISHDIA_P2_0100.htrms.PG.Quantity,dct758,DCT1,14,DCT1,515,29678.06640625,61.87646484375,225.55743408203125,2.6809101088393983
[472] DCT_1cell_WISHDIA_P2_0097.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,1047,39375.69921875,34.106231689453125,140.83656311035156,3.0623945409345743
[616] DCT_1cell_WISHDIA_P2_0241.htrms.PG.Quantity,dct758,DCT1,26,DCT1,973,31048.79296875,36.1242561340332,148.85536193847656,2.934245808589571
[49] DCT_1cell_WISHDIA_P1_0052.htrms.PG.Quantity,dct758,DCT2,1,DCT2,608,31176.373046875,63.61188888549805,259.1304168701172,2.6902872977818393
[467] DCT_1cell_WISHDIA_P2_0092.htrms.PG.Quantity,dct758,DCT1,17,DCT1,626,35158.5,47.58932876586914,207.77618408203125,2.8685207588447867
[456] DCT_1cell_WISHDIA_P2_0081.htrms.PG.Quantity,dct758,DCT1,27,DCT1,712,33216.6640625,51.22220230102539,209.5803985595703,2.811897767222665
[390] DCT_1cell_WISHDIA_P2_0015.htrms.PG.Quantity,dct758,DCT1,26,DCT1,966,23238.083984375,37.70185470581055,148.8097152709961,2.789837601526135
[153] DCT_1cell_WISHDIA_P1_0157.htrms.PG.Quantity,dct758,DCT2,10,ProLIF,621,40580.6328125,53.3790397644043,217.9290771484375,2.880948058120155
[667] DCT_1cell_WISHDIA_P2_0292.htrms.PG.Quantity,dct758,DCT1,19,DCT1,507,26708.83984375,54.208160400390625,222.51837158203125,2.6925903545291416
[379] DCT_1cell_WISHDIA_P2_0004.htrms.PG.Quantity,dct758,DCT2,4,DCT1,169,34450.37109375,113.47683715820312,440.0580139160156,2.4822866818400082
[30] DCT_1cell_WISHDIA_P1_0033.htrms.PG.Quantity,dct758,ProLIF,2,ProLIF,830,35977.23046875,41.508541107177734,187.4894256591797,2.9378902586772164
[568] DCT_1cell_WISHDIA_P2_0193.htrms.PG.Quantity,dct758,ProLIF,12,DCT1,473,18223.298828125,66.06234741210938,297.4993591308594,2.440672995312103
[359] DCT_1cell_WISHDIA_P1_0363.htrms.PG.Quantity,dct758,DCT1,7,DCT2,841,22228.669921875,44.45683288574219,178.3452606201172,2.698974956731314
[484] DCT_1cell_WISHDIA_P2_0109.htrms.PG.Quantity,dct758,DCT2,23,DCT2,918,110750.765625,34.50436782836914,164.51168060302734,3.5064726623123024
[691] DCT_1cell_WISHDIA_P2_0316.htrms.PG.Quantity,dct758,DCT2,23,DCT2,1049,20141.6875,36.41400909423828,155.84786987304688,2.7428273572307296
[378] DCT_1cell_WISHDIA_P2_0003.htrms.PG.Quantity,dct758,ProLIF,5,DCT1,559,37013.578125,57.346038818359375,242.47666931152344,2.809857646283325
[220] DCT_1cell_WISHDIA_P1_0224.htrms.PG.Quantity,dct758,DCT1,13,DCT1,595,30887.427734375,56.48210525512695,247.23960876464844,2.7378708665309435
[394] DCT_1cell_WISHDIA_P2_0019.htrms.PG.Quantity,dct758,DCT2,24,DCT2,583,37341.37890625,53.15578842163086,204.5430908203125,2.8466397870026445
[144] DCT_1cell_WISHDIA_P1_0148.htrms.PG.Quantity,dct758,ProLIF,17,DCT1,596,21844.6171875,55.379425048828125,235.71597290039062,2.595995995815972
[423] DCT_1cell_WISHDIA_P2_0048.htrms.PG.Quantity,dct758,ProLIF,26,DCT1,899,27592.580078125,36.403106689453125,146.82427978515625,2.8796538631190938
[723] DCT_1cell_WISHDIA_P2_0348.htrms.PG.Quantity,dct758,DCT1,7,DCT2,905,21671.12890625,39.80635070800781,178.5766143798828,2.7359291704801687
[61] DCT_1cell_WISHDIA_P1_0065.htrms.PG.Quantity,dct758,ProLIF,0,ProLIF,810,25540.96484375,50.369205474853516,222.7850570678711,2.7050721989467386
[98] DCT_1cell_WISHDIA_P1_0102.htrms.PG.Quantity,dct758,ProLIF,15,DCT1,358,19052.90234375,66.79989624023438,383.38232421875,2.4551853535846324
[550] DCT_1cell_WISHDIA_P2_0175.htrms.PG.Quantity,dct758,DCT2,28,ProLIF,977,27524.890625,36.12736892700195,158.34133911132812,2.8818892678479076
[450] DCT_1cell_WISHDIA_P2_0075.htrms.PG.Quantity,dct758,DCT2,27,DCT1,730,45419.921875,46.07391357421875,175.71489715576172,2.9937912795510675
[15] DCT_1cell_WISHDIA_P1_0018.htrms.PG.Quantity,dct758,DCT2,3,DCT1,351,67350.921875,104.04060363769531,440.2585754394531,2.8111406812819433
[650] DCT_1cell_WISHDIA_P2_0275.htrms.PG.Quantity,dct758,DCT2,30,DCT1,751,37963.3046875,46.94122314453125,192.6104736328125,2.9078096087332534
[755] DCT_1cell_WISHDIA_P2_0380.htrms.PG.Quantity,dct758,DCT1,11,ProLIF,883,46710.68359375,48.1756706237793,189.5458526611328,2.986588454159975
[310] DCT_1cell_WISHDIA_P1_0314.htrms.PG.Quantity,dct758,DCT2,23,DCT2,1045,93462.71875,36.61735534667969,161.11509704589844,3.4069514355280157
[240] DCT_1cell_WISHDIA_P1_0244.htrms.PG.Quantity,dct758,DCT1,22,ProLIF,535,24571.791015625,61.25645446777344,250.39149475097656,2.6032849567937104
[710] DCT_1cell_WISHDIA_P2_0335.htrms.PG.Quantity,dct758,DCT1,12,DCT1,523,41526.12109375,58.63690185546875,243.59646606445312,2.8501503502488026
[319] DCT_1cell_WISHDIA_P1_0323.htrms.PG.Quantity,dct758,DCT1,19,DCT1,496,32465.92578125,55.23051834106445,248.56163024902344,2.7692486723808347
[351] DCT_1cell_WISHDIA_P1_0355.htrms.PG.Quantity,dct758,ProLIF,23,DCT2,1069,29837.27734375,34.559200286865234,142.46435546875,2.936195506986408
[704] DCT_1cell_WISHDIA_P2_0329.htrms.PG.Quantity,dct758,ProLIF,28,ProLIF,879,27653.107421875,43.254764556884766,173.8321533203125,2.8057099882961123
[108] DCT_1cell_WISHDIA_P1_0112.htrms.PG.Quantity,dct758,ProLIF,10,ProLIF,653,25747.41015625,46.34583282470703,221.54290771484375,2.7447228606366685
[291] DCT_1cell_WISHDIA_P1_0295.htrms.PG.Quantity,dct758,DCT1,20,ProLIF,694,19907.544921875,49.441612243652344,192.2599105834961,2.6049250801567627
[250] DCT_1cell_WISHDIA_P1_0254.htrms.PG.Quantity,dct758,DCT2,12,DCT1,514,17206.908203125,59.150787353515625,253.30741119384766,2.4637423119234803
[682] DCT_1cell_WISHDIA_P2_0307.htrms.PG.Quantity,dct758,DCT1,23,DCT2,1091,21330.92578125,34.487857818603516,147.88809204101562,2.7913434852222605
[26] DCT_1cell_WISHDIA_P1_0029.htrms.PG.Quantity,dct758,DCT2,1,DCT2,543,30784.64453125,71.49600219726562,295.58416748046875,2.634052384906107
